# time=2019-09-07 08:00:40
# count=2259
#League	Score	UserID	AgentID	Lang	Pseudo
2	14.43	1386924	491292	Javascript	Ylec
2	14.41	2551813	1947627	Javascript	AnatoLych
2	14.4	630050	483365	Javascript	Chulepa
2	14.32	2243046	1486569	Java	BAILWOLF500
2	14.32	1328389	571775	Ruby	YoshihiroIshizaka
2	14.31	2238038	1486545	C#	TOAD_98
2	14.29	2028074	1312108	Python3	Sepple
2	14.26	1160614	602665	C#	moon21
2	14.26	1854639	1327283	PHP	iDxMeG
2	14.25	1458109	499321	Python3	Hersmunch
2	14.25	997016	507393	Python3	Baalooos
2	14.24	1848459	1131160	Java	perlebach
2	14.2	745612	482217	C#	bloublou
2	14.17	1046110	607232	Python3	Genetix
2	14.16	1181603	490964	C	Brigitte
2	14.14	826372	490051	Java	skyyker
2	13.96	1630013	792224	Ruby	OmarSahl
2	13.95	1655426	2055976	C++	Sticmac
2	13.89	1227148	1297400	Java	Schneewittchen
2	13.87	815178	605370	C++	Alexander
2	13.8	2231269	1485056	C#	Stizz
2	13.77	1023075	725611	Java	Naro
2	13.74	1524294	643376	Java	Xebrithil
2	13.72	1213618	573191	Java	pwaity
2	13.59	1423030	483253	C#	how
2	13.58	1803061	1386278	Java	SmokingJoe
2	13.5	1714327	986853	Python3	B-dizzle
2	13.48	1592682	755129	C#	dcprodev
2	13.43	961017	492802	C++	SabauAndrei
2	13.4	1179584	501932	Java	SuperMc221
2	13.37	1062197	501910	C++	yura_sm
2	13.31	826272	589754	Python3	jrmi
2	13.26	3102028	2243057	C++	Ryryme
2	13.26	2455616	2056737	Java	JeanClaude44
2	13.25	833144	821772	Javascript	Armageddon
2	13.14	838053	1732351	Java	foufbibi
2	13.09	1116253	492830	C++	DmitroPauluyk
2	13.09	1391477	501190	Python	Lodraxum
2	13.07	1437348	491046	C++	nczempin
2	13.02	899317	1489261	Java	ZeroTau
2	12.99	1013586	494819	C#	Kirthos
2	12.93	952784	1331180	C++	Simon21
2	12.92	1065038	1225267	Ruby	Mohamed_Choaib_Assoualma
2	12.89	1330805	954701	Scala	Pter
2	12.87	193776	1327277	Rust	tatref
2	12.83	714616	487350	Ruby	ciel
2	12.79	1806741	1664663	C#	TheDayIsMyEnemy
2	12.78	1493086	763316	Javascript	Booligoosh
2	12.74	840436	644008	F#	av2w
2	12.73	2238312	1484911	Javascript	Etalix
2	12.7	2151370	1491970	C++	aarajh
2	12.66	1283755	505608	C#	Cerdic
2	12.62	1470031	508632	Ruby	gandalf
2	12.5	1549145	1404749	C++	Mealc
2	12.43	911974	1111041	Lua	Manzazuu
2	12.4	1519261	1138529	Java	Revant
2	12.37	184496	490040	Javascript	G-Rom
2	12.18	1164242	490063	Java	Andry_
2	12.13	2665937	2243054	Python3	r4m
2	12.04	1756952	1656124	C++	Petras
2	11.93	1495491	766526	Java	[Random]-J3ff3z
2	11.87	1463590	494582	Python	JereM
2	11.79	1161036	590007	Javascript	SnakeBite
2	11.7	980164	491901	C#	Tim142857
2	11.49	1256918	582954	Java	Tony08
2	11.49	1518602	658110	C#	norcas
2	11.39	1527250	664412	Python3	[CPC]glau
2	11.23	1709003	881748	Java	csaurin
2	11.14	1492221	936318	Javascript	CreoTheCoder
2	11.12	1062070	655062	F#	beeker
2	11.1	1432616	1772423	Java	Sleepy78
2	11.03	2694751	1964282	Javascript	DmKyl
2	10.86	1453219	969363	Python	luzitania
2	10.82	2232319	1485317	C#	HyperTurtle
2	10.78	1436805	494983	C#	nemesv
2	10.72	817076	489513	C++	IonutSimion
2	10.71	1732307	894718	Java	cdude
2	10.34	1271511	902980	C#	CodeProHero
2	10.24	1589811	758097	Python3	imrel
2	10.02	1441751	484158	C#	Jerry2989
2	9.87	734401	1964280	C++	b0n5a1
2	9.84	968267	490238	Python3	[CG]TestBoss-Max
2	9.84	956638	557051	Python3	Pigeoon-Glaucon
2	9.5	1642602	2136523	C++	Scram-27
2	8.58	1856939	1218732	C++	ThiagoGabrielMonteiro
2	8.39	1458246	1082565	Ruby	Httpsx
2	8.27	998910	504630	C++	ThanhCj
2	8.26	1590522	1466411	Python3	Eddyty
2	7.33	1525980	658109	C++	M_God
2	7.06	1094942	494894	Javascript	Adry
2	7.04	1478781	951253	C++	maxim1000
2	6.94	1158783	574474	C++	Platypus
2	6.83	924425	821672	Javascript	poney
2	6.55	1194054	506521	C++	Bidembois
2	6.46	1598447	756335	C++	EDGAR_ALAN_PWN
2	6.42	1487168	688617	Bash	FatIvan
2	6.25	881037	550598	Java	Amadeuszx
2	5.83	1028977	655067	Python3	h4stoor
2	5.77	1940981	1133977	Javascript	cadaeibfecehigicbchdfbfdcchcbgie
2	5.49	1590473	766523	Javascript	WesT
2	5.37	1249043	1101738	C++	Soufsouf
2	5.08	1185533	544759	Python3	Aesmerol
2	4.87	935521	590010	Bash	apanpie
2	4.85	1518236	635727	Java	sdezso
2	4.6	797557	1840072	Java	Armagedona
2	4.49	1440337	504299	C#	JohnClifford
2	4.42	1244576	500117	Java	PauloVilela
2	4.06	1304583	510698	PHP	eltharin
2	4.04	1013463	607511	Ruby	Lachrymosa
2	3.98	1765455	2243055	Javascript	Hammerion
2	3.43	3329873	2411972	Javascript	Alina8888
2	3.31	1974633	1246199	C++	EmCamino
2	2.92	2233179	1590088	C++	Samsa
2	2.91	1178569	501265	C	Azerrr
2	2.45	510941	1096843	Python3	nigaky
2	1.83	1235673	754002	C++	Lirkin
2	1.53	1463599	494603	Python	ocid
2	0.9	1663169	771354	Bash	muj
2	0.77	1501735	805115	Python3	bernardlavilliers
2	-11.12	1630901	1327361	C++	Pand0re
2	-11.16	1466376	525168	C#	docjONEs
1	23.86	1620096	749641	C	InvisibleUSA
1	23.85	1397268	2454349	C	RTLB
1	23.69	1251131	896454	C#	ma81xx
1	23.47	1836084	1218206	C++	TaoLu
1	23.46	1280770	486102	C	John_Black
1	23.46	1482103	595604	C	BlasterBaz
1	23.46	1492574	582671	C	zc
1	23.46	1668643	968976	Python3	Tofull
1	23.46	1520716	675167	C#	Haskeer
1	23.45	1470509	503539	C#	KiRa937
1	23.45	1385478	498347	Python3	ssssssssssssspppppprrrrrrrr
1	23.44	1662602	768550	C++	brenrik
1	23.44	1409204	487289	Javascript	Ricco7La
1	23.44	609811	969744	C#	Atesz
1	23.44	1472964	562536	C#	fnudd
1	23.43	1503612	631709	C#	Dreagor
1	23.43	1446679	484869	Javascript	Janus
1	23.37	1439710	614967	Javascript	Buesto
1	23.34	1495350	591678	PHP	Wranorn
1	23.34	1052976	716503	PHP	MatasR
1	23.34	1829569	2091806	Python3	[0___0]
1	23.33	1066028	746798	PHP	JrmC
1	23.31	1411423	484831	Perl	Wyllyam
1	23.31	1428356	878484	C++	VictorTimoftii
1	23.3	1195394	593115	Python3	Larnak
1	23.25	1379639	629719	Rust	Bluesk13s
1	23.24	880353	497129	Python3	zasmu
1	23.23	1325597	504617	Python3	FPellinore
1	23.23	1504640	609670	Javascript	Wicpar
1	23.23	1481265	551811	Python3	erdnaxe42
1	23.22	1592902	686826	C	sondx89
1	23.22	2085746	1390550	C++	JacobNoga
1	23.22	1631676	749681	Python3	timoransky
1	23.22	2203927	1669704	C++	MohamedAlmograby_2nd_year_2018
1	23.21	805896	653121	Java	methodMain
1	23.21	1385626	962800	C#	Wabash9000
1	23.21	3331361	2346994	Javascript	Hikyu
1	23.21	1458250	582666	Python3	Epsilonmajorquezero
1	23.2	2864069	2084354	Java	
1	23.2	1361326	875277	C#	8]
1	23.2	1317750	481682	Python3	loul
1	23.18	1029602	1573212	C	Potemkine
1	23.18	1364114	493061	C++	Unforgiven
1	23.18	1081818	504765	Python	Indispira
1	23.18	929017	487616	Javascript	AntonAbilov
1	23.17	1460044	498676	Java	Fuz
1	23.17	1405775	570996	C	Yiminjune
1	23.16	801375	495101	C++	Lord_Farawyn
1	23.15	1393911	501141	Javascript	neal_s
1	23.15	1053403	747446	C#	indomit
1	23.15	1294592	575454	Javascript	tetesoulo
1	23.14	1155328	484493	Java	Disruption
1	23.14	1273475	570241	C	Charles-Elie.Taupin
1	23.13	855824	482080	Python3	VoxMortem
1	23.11	1412502	498595	Javascript	falsidge
1	23.11	1471739	506028	Python3	Kronus
1	23.11	153927	510765	C++	Cubix
1	23.09	1496034	599319	C++	Treb
1	23.09	846817	501778	C++	KENGURU
1	23.08	1603310	713892	Java	yarwest
1	23.08	614489	493173	C	Nazoum81
1	23.07	1250606	505533	C#	ERROR
1	23.06	1642184	1125444	Javascript	BastiSchulz
1	23.06	754792	906113	C++	Ramdeath
1	23.06	215395	502717	Python3	Enknable
1	23.05	1404527	488144	Javascript	Bastiboy
1	23.05	1517028	936212	Python3	Nicau
1	23.05	890335	1481109	C++	ttr
1	23.04	1062481	483910	Java	MauroSemproni
1	23.03	1443075	484310	C++	Wolfy82
1	23.02	1014924	493584	PHP	TommyP
1	23.02	1494618	625811	Javascript	Lune
1	23.02	889640	672424	Javascript	Kaljuk
1	23.02	1547430	685362	Go	softclone
1	23.02	1522285	640173	C++	kifil
1	23.02	1690967	897004	C#	protone911
1	23.01	1072200	511891	C	alze
1	23.01	1489108	582753	Java	adri
1	23	1460566	493266	Javascript	
1	23	1245243	495360	Javascript	Clement134
1	23	1891787	1400468	Python	Threyeth
1	23	1455173	493497	Python3	DrSpock
1	23	3274211	2321414	C++	SLJesus
1	22.99	1463575	494417	Javascript	Kittenschnitzel
1	22.99	386279	495760	Python3	Amikum
1	22.98	1509251	2318409	C#	OmikoGaming
1	22.96	1495837	634550	Ruby	pityplatsch
1	22.95	1231500	547484	C#	Kinga
1	22.95	208864	494078	Ruby	Garutha
1	22.95	1559074	735117	C#	Meilby
1	22.94	1495851	599807	Python3	Orsalino
1	22.94	1454691	502331	Java	Mark30
1	22.93	1460223	495444	C++	zZeroX
1	22.93	1383429	485545	Java	SaintsRock
1	22.93	1676969	789328	Java	Louenes
1	22.93	1450614	493927	Java	Pixsll
1	22.93	1471723	505853	Javascript	munizart
1	22.92	1477028	577663	Ruby	CbIC
1	22.92	1396642	658285	Python3	echodrop
1	22.91	1508772	805634	PHP	LeadFarmer
1	22.91	1667353	773140	Javascript	jacobs472
1	22.91	1514906	678800	C++	Gwaka
1	22.91	1130570	489769	C#	TMarmol
1	22.9	647346	591477	Java	CondeZurara
1	22.9	876082	481824	Java	gemsrom
1	22.9	359746	628910	Java	Shoohei
1	22.89	1463609	494480	Javascript	FabFive-2
1	22.88	1505744	648167	Python3	tigerrr
1	22.88	918962	607474	Python	enc0der
1	22.87	973155	576064	C++	Namal
1	22.87	1442814	1848811	C++	RedXam
1	22.87	1794376	969204	Java	Mufflan
1	22.87	224988	506945	Python	DerPferd
1	22.86	1480114	534258	Python3	Halrom
1	22.86	1472464	507333	Javascript	und3fined
1	22.86	1505665	622783	Python3	NicolasGrosjean
1	22.86	1308136	622142	Javascript	AsZ
1	22.86	1107599	503835	Python3	NoOne
1	22.85	1446587	486540	Python3	Cooch
1	22.84	1384803	774369	C	ZvukZTyshyny
1	22.84	1491359	590307	C++	MurfDude
1	22.84	1527782	647661	C	zad
1	22.84	2257079	1581890	C#	MartinVN
1	22.84	1656386	760825	C++	miszczu
1	22.84	390965	500812	Java	Aikyos
1	22.84	1263862	646541	Python3	Palermo
1	22.83	1354742	490592	Python3	torxx
1	22.83	1220347	579377	C#	Pooky
1	22.83	1494734	589398	Java	Leogelas
1	22.82	1460710	491835	Python	wintonzheng
1	22.82	549396	494294	Javascript	GoossensPi
1	22.82	1195663	576535	Java	TimberLefief
1	22.81	162982	1122658	Python3	Dami-e
1	22.81	1455512	484767	Javascript	Khar
1	22.81	1306289	1277203	Javascript	Jasperr
1	22.8	1479835	534250	C++	skill
1	22.8	869320	583908	C++	Draggoon
1	22.8	1575751	689701	Java	ScarehJew
1	22.8	1604258	690513	C++	Gediminasel
1	22.79	154937	601257	Python3	[CG]BOUGA
1	22.79	435967	664050	Ruby	NullNilNone
1	22.79	1525991	649080	C++	Darius1st
1	22.79	1470835	512500	C++	Fsk
1	22.79	3143143	2267027	C	TripleCrown
1	22.78	1297591	653520	C	BigHead
1	22.78	810902	628546	Python	bouletta
1	22.78	1550152	741435	Python3	flaks314
1	22.78	1526032	781283	C++	AdamBadura
1	22.78	1661081	763842	C++	Melokay
1	22.77	1269827	642071	Java	bcourtine
1	22.77	1556368	720140	Javascript	ATA_
1	22.76	1609974	702120	Javascript	ManosSg
1	22.76	859508	573090	C#	ger0000
1	22.76	1377467	512115	C#	GeorgeClooney
1	22.76	1640431	751000	Go	Automatico
1	22.76	1051649	491822	PHP	Elektordi
1	22.76	1489263	577376	C#	csanti
1	22.75	1485377	578484	Javascript	faquarl
1	22.75	1728288	2085737	C#	MOLP
1	22.75	1497497	594920	C#	Sonic8484
1	22.75	1502298	610550	C#	skargg
1	22.75	152953	570509	Go	Minicalion
1	22.74	1573009	679131	C++	Fibonacci-
1	22.74	3028864	2194001	VB.NET	lorcQc
1	22.74	1866525	1110328	C++	charMlessMan
1	22.74	2187656	1468455	Lua	RanXerox
1	22.74	1181685	580225	Lua	dzik
1	22.73	1489646	579030	C++	eaglet
1	22.73	1471382	570330	Python3	Andilutten
1	22.73	1350971	979417	Python	Bodzio
1	22.73	2285360	1505940	Javascript	Tatyana
1	22.72	1448599	508856	C#	MdNght
1	22.72	1304340	1295886	Java	AntoineLatour
1	22.72	1355097	746657	Javascript	Manos
1	22.72	876464	582747	C++	mys
1	22.71	1409461	510632	Scala	Myk
1	22.71	1331444	482332	C#	leglore
1	22.71	925769	496211	C#	troll
1	22.71	1313037	498445	Python3	AaronWhite
1	22.71	1600351	687536	Python	rmark
1	22.7	1499461	612784	Java	boeser_wolff
1	22.7	733395	500367	C++	marinaoctober
1	22.7	1490531	579789	C++	pedrofr
1	22.7	1215408	504759	Python	tle-meur
1	22.69	1648009	755489	Java	Getileino
1	22.68	1603956	759646	Go	Goddamndave
1	22.68	1517119	1418573	Python3	anej
1	22.68	1753121	912652	Python	Fumo201
1	22.68	2133806	1428550	C++	Thechrist
1	22.67	1860141	1217473	C++	ReturnQi
1	22.67	1721279	882346	Java	xkevex
1	22.67	1384473	499806	Java	SirBlackser
1	22.67	1319964	599938	C++	Han_V
1	22.67	1483883	576654	C	The_Duke_of_Daintsworth
1	22.66	1507813	750717	PHP	dlugi
1	22.65	509617	493272	Javascript	yamahamm
1	22.65	1400060	1133641	Javascript	manolopm
1	22.65	1566335	1076834	Java	BeardedWhale
1	22.65	1120615	482659	C++	kubajz
1	22.65	1386926	504517	Python3	artnc
1	22.64	959402	1089268	PHP	gmessier
1	22.64	1683520	923066	Javascript	FurNocte
1	22.63	1638348	759546	C++	sayadero
1	22.63	1463578	494529	Javascript	MarkusMulkahainen
1	22.63	2232686	1485237	C#	Goer
1	22.63	928305	624070	Javascript	JIrish
1	22.63	1604137	692392	Python3	Marlaz
1	22.63	1719648	841849	C	Lilone
1	22.63	1842592	1261773	Python3	Ace57
1	22.63	1476242	576247	VB.NET	Txiwi
1	22.63	2729630	2068358	Java	Halphas
1	22.63	2085679	1486112	C#	ColtonGrimmesey
1	22.62	1427326	483962	Lua	FrozenFlaming
1	22.62	2582643	1876408	Python3	DJrafou
1	22.62	1371665	1390142	C++	Kiricon
1	22.62	819776	780683	Javascript	Matheo-MSA
1	22.62	1501413	603380	C++	Aergon
1	22.62	1472234	512253	C#	Filip.Lada
1	22.61	1012020	634685	Python3	Markusha
1	22.61	1175533	668846	Javascript	Hari87
1	22.61	1425092	512426	Python3	MercurioPT
1	22.61	936356	502854	Java	Tajasch
1	22.61	271097	579958	Java	SanduLungu
1	22.6	944783	571256	Java	evil_bunny
1	22.6	1612143	721322	PHP	NikosKoukos
1	22.6	1116946	628892	Java	marhuero
1	22.6	1502114	604645	C#	Sambock
1	22.6	1439371	505383	Python3	Irnakk
1	22.59	2074657	2052101	C#	Sargodanas
1	22.59	1270175	644674	C++	Selemaks
1	22.59	1290128	496530	C#	Gimli
1	22.59	1145122	583376	Java	Turturul
1	22.59	1490627	579931	C++	SeanColter
1	22.59	1075687	615127	Java	elefank
1	22.59	1132217	495973	C++	Syhnnn
1	22.58	1594820	884827	C++	Hyuga
1	22.58	915148	619650	C#	mbsff
1	22.58	1512821	630661	C#	tiredknees
1	22.57	1458472	488321	Python3	Platicopter
1	22.57	1460921	491838	Python3	suchintan
1	22.57	1477937	566928	Java	koeki13
1	22.57	1456683	485365	Java	Equardos
1	22.57	1563880	672682	Java	Patrick8675
1	22.56	1372632	579224	C++	yurahuna
1	22.56	1638419	752598	C	Quent21
1	22.55	692317	761542	Javascript	Ozzie
1	22.55	1316659	500690	Python3	whsunset
1	22.55	1666291	771982	Javascript	Taranys1
1	22.55	1356077	487235	Python3	bhagv4696
1	22.55	1484190	628153	PHP	Morphbreed
1	22.55	1463603	494496	Javascript	eeppo
