League	Score	UserID	AgentID	Lang	Pseudo	#time=2019-09-07 11:49:11,count=2835
4	15.93	1529055	1438710	Java	PacMann	
4	15.93	1102522	1439520	Java	RickI	
4	15.91	2290633	2325302	Python3	field3	
4	15.88	1743393	1438974	Python	Yudzhin	
4	15.87	1177026	1439075	Java	Sprucie13	
4	15.87	1448509	1439534	Python3	_xct	
4	15.84	153778	1438822	Java	Arnau6	
4	15.82	1734508	1439537	Python	Alahamora	
4	15.76	1219810	1439700	Python3	Zekling	
4	15.72	1752380	1438678	Python3	Cal-au-riz	
4	15.7	1215647	1439080	C#	JPonzo	
4	15.68	1112163	1438837	Python	JaredReimer	
4	15.67	1073604	1439868	C#	speedFast	
4	15.55	912621	1438774	PHP	BrouZnouF	
4	15.55	1289001	1439081	Python		
4	15.54	2090434	1466207	Java	natrian	
4	15.49	1162286	1440170	Java	okousanaTuzka	
4	15.48	1609637	1439084	PHP	maxsk8fr	
4	15.46	915021	1439522	Python3	Reububble	
4	15.44	770792	1439529	Python	T.H.	
4	15.42	491084	1438900	C#	Semenov1995	
4	15.37	884725	1439704	C#	zoty314	
4	15.37	1123581	1619448	Python3	Luksis	
4	15.31	1422866	1439713	C#	ZeSt	
4	15.31	1290798	1439721	C	StefanoPerotti	
4	15.3	1008096	1439532	Java	StekiKun	
4	15.3	2155583	1636155	Python3	flinks	
4	15.25	1661563	2070636	C#	Eurospiders	
4	15.23	805876	1439535	Python	aman11dh	
4	15.16	2122087	2197955	C++	RENZOU	
4	15.09	1258533	1439525	Python3	MathJason	
4	15.05	186405	1439710	C#	d-mark	
4	15.01	2249391	2061787	Java	freenet	
4	15	2762653	2136840	Python	RAAAT	
4	14.98	3144403	2410741	Python	Hugolau	
4	14.87	952284	1439805	C++	Copro	
4	14.83	155774	1442328	PHP	dwarfie	
4	14.82	969560	1458562	C++	Bleki	
4	14.81	638784	2078603	C++	Yqnn	
4	14.79	153716	1441276	C	kp	
4	14.78	2428416	1851747	C#	Theino	
4	14.78	271790	1439656	Java	IRLSky	
4	14.78	1027413	1439698	Javascript	HansChiu	
4	14.77	993630	2022288	Python3	WVN	
4	14.71	1514534	1837871	Java	louis78700	
4	14.67	1352867	1439539	Java	crdev	
4	14.65	2042323	1451260	Python3	Hanairo_Momen	
4	14.62	301922	1439719	Scala	tyrcho	
4	14.56	1772240	1768404	C++	Wazabis	
4	14.49	1438953	2242524	C++	aljen	
4	14.48	1452586	1439711	Javascript	Mambo	
4	14.47	567736	1439540	C++	dam94	
4	14.38	199989	2086164	Java	ubap	
4	14.37	1671091	1442342	Python3	Ghostz	
4	14.36	2327967	1581982	Ruby	Karocyt	
4	14.34	492228	1438764	Groovy	Groszeq	
4	14.34	674383	1439804	Python	wiredrat	
4	14.33	246679	1440171	C++	mouzer	
4	14.33	1712255	1439716	Go	Ukster	
4	14.32	945458	1439709	Java	ultrakatze	
4	14.31	603261	1439705	C#	Yah	
4	14.31	631359	1441269	Python3	Aratz	
4	14.3	1272263	1442685	Python3	Caled	
4	14.3	2233676	1857524	Python3	cleanrock	
4	14.28	1555765	1439538	C#	DewJunkie	
4	14.27	301236	1439526	Java	Migermain	
4	14.27	329200	1440265	PHP	BlitzProg	
4	14.27	1601296	1441079	Ruby	Yuriu5	
4	14.25	751220	1440817	Python3	f1u77y	
4	14.22	2142879	1443382	PHP	Salador	
4	14.22	1012970	1439702	C#	RedDuck	
4	14.2	278950	1439803	C++	Kabe	
4	14.19	925695	2119576	OCaml	Boulet	
4	14.19	1234577	1439533	Java	pythondz	
4	14.15	954436	1440267	Java	roma2907	
4	14.11	154504	1439528	C	Harenome	
4	14.08	2084807	1837781	C#	Cam10	
4	14.01	933299	1439703	Scala	ThibautRobert	
4	14	1863217	1441003	C	Draradech	
4	13.95	1811179	2307612	Java	Tetarus	
4	13.91	1600906	1440953	Go	Rots	
4	13.9	838146	1439523	Javascript	olygofren	
4	13.82	309445	1441988	Java	Desbonns62	
4	13.79	619500	1888733	C++	Hakonfc	
4	13.79	1673803	1509532	Javascript	GiZz	
4	13.79	1669937	1449440	Scala	RomainD	
4	13.77	1825332	1439715	Java	Sceat	
4	13.75	1000626	1453662	Javascript	JoeKehr	
4	13.74	1473801	1442336	PHP	TBog	
4	13.72	1486857	1449824	Python	sammck	
4	13.71	856890	1439708	Javascript	CthulhuFhtagn	
4	13.7	1178276	1441274	Java	Jerome_95	
4	13.67	2817704	2090506	C	litepixel	
4	13.59	1273026	1440951	Python3	BenZubrow	
4	13.51	864308	1439720	Java	plewanda	
4	13.5	2161825	1450415	Java	Majonimous	
4	13.5	1041887	1441039	Java	So	
4	13.33	2906497	2112084	C++	daaskare	
4	13.3	1792532	1852890	C#	Zanbez	
4	13.3	982377	1441078	C#	TheDutcher	
4	13.29	236859	1440169	Java	ybonnel	
4	13.28	1480501	1856531	C++	DaFish	
4	13.26	1044898	1439536	Javascript	Shen	
4	13.2	407550	1440816	Javascript	McHail	
4	13.2	857521	1441268	C#	MrAnderson	
